subject	predicate	object
movie10527	ex:featuresStrongCastPair	castPair594
movie10527	ex:featuresStrongCastPair	castPair592
movie10527	ex:featuresStrongCastPair	castPair459
movie10527	ex:featuresStrongCastPair	castPair460
movie10527	ex:featuresStrongCastPair	castPair458
movie10527	ex:featuresStrongCastPair	castPair457
movie80321	ex:featuresStrongCastPair	castPair634
movie80321	ex:featuresStrongCastPair	castPair445
movie80321	ex:featuresStrongCastPair	castPair446
movie80321	ex:featuresStrongCastPair	castPair444
movie80321	ex:featuresStrongCastPair	castPair442
movie80321	ex:featuresStrongCastPair	castPair443
movie80321	ex:featuresStrongCastPair	castPair232
movie80321	ex:featuresStrongCastPair	castPair228
movie80321	ex:featuresStrongCastPair	castPair233
movie80321	ex:featuresStrongCastPair	castPair231
movie80321	ex:featuresStrongCastPair	castPair229
movie80321	ex:featuresStrongCastPair	castPair230
movie80321	ex:featuresStrongCastPair	castPair617
movie80321	ex:featuresStrongCastPair	castPair618
movie80321	ex:featuresStrongCastPair	castPair459
movie80321	ex:featuresStrongCastPair	castPair460
movie80321	ex:featuresStrongCastPair	castPair458
movie80321	ex:featuresStrongCastPair	castPair457
movie80321	ex:featuresStrongCastPair	castPair593
movie80321	ex:featuresStrongCastPair	castPair594
movie80321	ex:featuresStrongCastPair	castPair592
movie10555	ex:featuresStrongCastPair	castPair94
movie211672	ex:featuresStrongCastPair	castPair134
movie20352	ex:featuresStrongCastPair	castPair134
movie41154	ex:featuresStrongCastPair	castPair402
movie607	ex:featuresStrongCastPair	castPair402
movie608	ex:featuresStrongCastPair	castPair402
movie49051	ex:featuresStrongCastPair	castPair202
movie49051	ex:featuresStrongCastPair	castPair201
movie49051	ex:featuresStrongCastPair	castPair200
movie49051	ex:featuresStrongCastPair	castPair474
movie49051	ex:featuresStrongCastPair	castPair438
movie49051	ex:featuresStrongCastPair	castPair437
movie57158	ex:featuresStrongCastPair	castPair202
movie57158	ex:featuresStrongCastPair	castPair201
movie57158	ex:featuresStrongCastPair	castPair200
movie57158	ex:featuresStrongCastPair	castPair620
movie57158	ex:featuresStrongCastPair	castPair474
movie57158	ex:featuresStrongCastPair	castPair74
movie57158	ex:featuresStrongCastPair	castPair438
movie57158	ex:featuresStrongCastPair	castPair437
movie122917	ex:featuresStrongCastPair	castPair202
movie122917	ex:featuresStrongCastPair	castPair201
movie122917	ex:featuresStrongCastPair	castPair200
movie122917	ex:featuresStrongCastPair	castPair620
movie122917	ex:featuresStrongCastPair	castPair474
movie122917	ex:featuresStrongCastPair	castPair74
movie122917	ex:featuresStrongCastPair	castPair438
movie122917	ex:featuresStrongCastPair	castPair437
movie284052	ex:featuresStrongCastPair	castPair473
movie299536	ex:featuresStrongCastPair	castPair484
movie299536	ex:featuresStrongCastPair	castPair281
movie299536	ex:featuresStrongCastPair	castPair283
movie299536	ex:featuresStrongCastPair	castPair279
movie299536	ex:featuresStrongCastPair	castPair11
movie299536	ex:featuresStrongCastPair	castPair8
movie299536	ex:featuresStrongCastPair	castPair13
movie299536	ex:featuresStrongCastPair	castPair7
movie299536	ex:featuresStrongCastPair	castPair10
movie299536	ex:featuresStrongCastPair	castPair12
movie299536	ex:featuresStrongCastPair	castPair132
movie299536	ex:featuresStrongCastPair	castPair127
movie299536	ex:featuresStrongCastPair	castPair133
movie299536	ex:featuresStrongCastPair	castPair128
movie299536	ex:featuresStrongCastPair	castPair130
movie299536	ex:featuresStrongCastPair	castPair340
movie299536	ex:featuresStrongCastPair	castPair341
movie299536	ex:featuresStrongCastPair	castPair625
movie299534	ex:featuresStrongCastPair	castPair484
movie299534	ex:featuresStrongCastPair	castPair281
movie299534	ex:featuresStrongCastPair	castPair283
movie299534	ex:featuresStrongCastPair	castPair278
movie299534	ex:featuresStrongCastPair	castPair279
movie299534	ex:featuresStrongCastPair	castPair11
movie299534	ex:featuresStrongCastPair	castPair8
movie299534	ex:featuresStrongCastPair	castPair13
movie299534	ex:featuresStrongCastPair	castPair7
movie299534	ex:featuresStrongCastPair	castPair9
movie299534	ex:featuresStrongCastPair	castPair10
movie299534	ex:featuresStrongCastPair	castPair12
movie299534	ex:featuresStrongCastPair	castPair132
movie299534	ex:featuresStrongCastPair	castPair127
movie299534	ex:featuresStrongCastPair	castPair133
movie299534	ex:featuresStrongCastPair	castPair129
movie299534	ex:featuresStrongCastPair	castPair128
movie299534	ex:featuresStrongCastPair	castPair130
movie299534	ex:featuresStrongCastPair	castPair319
movie299534	ex:featuresStrongCastPair	castPair320
movie299534	ex:featuresStrongCastPair	castPair318
movie299534	ex:featuresStrongCastPair	castPair340
movie299534	ex:featuresStrongCastPair	castPair341
movie299534	ex:featuresStrongCastPair	castPair625
movie284053	ex:featuresStrongCastPair	castPair635
movie284053	ex:featuresStrongCastPair	castPair13
movie284053	ex:featuresStrongCastPair	castPair12
movie284053	ex:featuresStrongCastPair	castPair323
movie284053	ex:featuresStrongCastPair	castPair324
movie284053	ex:featuresStrongCastPair	castPair321
movie284053	ex:featuresStrongCastPair	castPair548
movie284053	ex:featuresStrongCastPair	castPair549
movie284053	ex:featuresStrongCastPair	castPair625
movie329	ex:featuresStrongCastPair	castPair568
movie329	ex:featuresStrongCastPair	castPair239
movie135397	ex:featuresStrongCastPair	castPair348
movie135397	ex:featuresStrongCastPair	castPair240
movie135397	ex:featuresStrongCastPair	castPair238
movie331	ex:featuresStrongCastPair	castPair568
movie351286	ex:featuresStrongCastPair	castPair348
movie351286	ex:featuresStrongCastPair	castPair240
movie351286	ex:featuresStrongCastPair	castPair238
movie351286	ex:featuresStrongCastPair	castPair239
movie18360	ex:featuresStrongCastPair	castPair633
movie617505	ex:featuresStrongCastPair	castPair361
movie617505	ex:featuresStrongCastPair	castPair366
movie617505	ex:featuresStrongCastPair	castPair364
movie617505	ex:featuresStrongCastPair	castPair363
movie617505	ex:featuresStrongCastPair	castPair488
movie617505	ex:featuresStrongCastPair	castPair486
movie76492	ex:featuresStrongCastPair	castPair361
movie76492	ex:featuresStrongCastPair	castPair366
movie76492	ex:featuresStrongCastPair	castPair365
movie76492	ex:featuresStrongCastPair	castPair488
movie76492	ex:featuresStrongCastPair	castPair487
movie109418	ex:featuresStrongCastPair	castPair361
movie109418	ex:featuresStrongCastPair	castPair365
movie109418	ex:featuresStrongCastPair	castPair363
movie109418	ex:featuresStrongCastPair	castPair362
movie109418	ex:featuresStrongCastPair	castPair366
movie109418	ex:featuresStrongCastPair	castPair487
movie109418	ex:featuresStrongCastPair	castPair486
movie109418	ex:featuresStrongCastPair	castPair488
movie38365	ex:featuresStrongCastPair	castPair361
movie38365	ex:featuresStrongCastPair	castPair365
movie38365	ex:featuresStrongCastPair	castPair364
movie38365	ex:featuresStrongCastPair	castPair363
movie38365	ex:featuresStrongCastPair	castPair487
movie38365	ex:featuresStrongCastPair	castPair486
movie71880	ex:featuresStrongCastPair	castPair365
movie71880	ex:featuresStrongCastPair	castPair362
movie257344	ex:featuresStrongCastPair	castPair361
movie10661	ex:featuresStrongCastPair	castPair362
movie10661	ex:featuresStrongCastPair	castPair364
movie536115	ex:featuresStrongCastPair	castPair674
movie536115	ex:featuresStrongCastPair	castPair101
movie536115	ex:featuresStrongCastPair	castPair102
movie536115	ex:featuresStrongCastPair	castPair98
movie536115	ex:featuresStrongCastPair	castPair99
movie536115	ex:featuresStrongCastPair	castPair97
movie536115	ex:featuresStrongCastPair	castPair100
movie536115	ex:featuresStrongCastPair	castPair236
movie536115	ex:featuresStrongCastPair	castPair237
movie536115	ex:featuresStrongCastPair	castPair234
movie536115	ex:featuresStrongCastPair	castPair235
movie536115	ex:featuresStrongCastPair	castPair249
movie536115	ex:featuresStrongCastPair	castPair250
movie536115	ex:featuresStrongCastPair	castPair248
movie536115	ex:featuresStrongCastPair	castPair114
movie536115	ex:featuresStrongCastPair	castPair115
movie536115	ex:featuresStrongCastPair	castPair111
movie536115	ex:featuresStrongCastPair	castPair112
movie536115	ex:featuresStrongCastPair	castPair113
movie536115	ex:featuresStrongCastPair	castPair667
movie536115	ex:featuresStrongCastPair	castPair668
movie492719	ex:featuresStrongCastPair	castPair674
movie492719	ex:featuresStrongCastPair	castPair249
movie492719	ex:featuresStrongCastPair	castPair250
movie492719	ex:featuresStrongCastPair	castPair248
movie492719	ex:featuresStrongCastPair	castPair236
movie492719	ex:featuresStrongCastPair	castPair234
movie492719	ex:featuresStrongCastPair	castPair237
movie492719	ex:featuresStrongCastPair	castPair235
movie492719	ex:featuresStrongCastPair	castPair101
movie492719	ex:featuresStrongCastPair	castPair99
movie492719	ex:featuresStrongCastPair	castPair98
movie492719	ex:featuresStrongCastPair	castPair102
movie492719	ex:featuresStrongCastPair	castPair97
movie492719	ex:featuresStrongCastPair	castPair100
movie492719	ex:featuresStrongCastPair	castPair114
movie492719	ex:featuresStrongCastPair	castPair112
movie492719	ex:featuresStrongCastPair	castPair111
movie492719	ex:featuresStrongCastPair	castPair115
movie492719	ex:featuresStrongCastPair	castPair113
movie492719	ex:featuresStrongCastPair	castPair667
movie492719	ex:featuresStrongCastPair	castPair668
movie449574	ex:featuresStrongCastPair	castPair674
movie449574	ex:featuresStrongCastPair	castPair101
movie449574	ex:featuresStrongCastPair	castPair102
movie449574	ex:featuresStrongCastPair	castPair98
movie449574	ex:featuresStrongCastPair	castPair99
movie449574	ex:featuresStrongCastPair	castPair97
movie449574	ex:featuresStrongCastPair	castPair100
movie449574	ex:featuresStrongCastPair	castPair236
movie449574	ex:featuresStrongCastPair	castPair237
movie449574	ex:featuresStrongCastPair	castPair234
movie449574	ex:featuresStrongCastPair	castPair235
movie449574	ex:featuresStrongCastPair	castPair249
movie449574	ex:featuresStrongCastPair	castPair250
movie449574	ex:featuresStrongCastPair	castPair248
movie449574	ex:featuresStrongCastPair	castPair114
movie449574	ex:featuresStrongCastPair	castPair115
movie449574	ex:featuresStrongCastPair	castPair111
movie449574	ex:featuresStrongCastPair	castPair112
movie449574	ex:featuresStrongCastPair	castPair113
movie449574	ex:featuresStrongCastPair	castPair667
movie449574	ex:featuresStrongCastPair	castPair668
movie1865	ex:featuresStrongCastPair	castPair96
movie1865	ex:featuresStrongCastPair	castPair95
movie1865	ex:featuresStrongCastPair	castPair434
movie228967	ex:featuresStrongCastPair	castPair290
movie223702	ex:featuresStrongCastPair	castPair358
movie223702	ex:featuresStrongCastPair	castPair387
movie223702	ex:featuresStrongCastPair	castPair290
movie109443	ex:featuresStrongCastPair	castPair412
movie8699	ex:featuresStrongCastPair	castPair412
movie8699	ex:featuresStrongCastPair	castPair358
movie296	ex:featuresStrongCastPair	castPair55
movie259316	ex:featuresStrongCastPair	castPair527
movie259316	ex:featuresStrongCastPair	castPair526
movie259316	ex:featuresStrongCastPair	castPair528
movie259316	ex:featuresStrongCastPair	castPair636
movie259316	ex:featuresStrongCastPair	castPair610
movie259316	ex:featuresStrongCastPair	castPair611
movie259316	ex:featuresStrongCastPair	castPair194
movie259316	ex:featuresStrongCastPair	castPair196
movie259316	ex:featuresStrongCastPair	castPair195
movie259316	ex:featuresStrongCastPair	castPair197
movie37724	ex:featuresStrongCastPair	castPair576
movie36557	ex:featuresStrongCastPair	castPair576
movie10764	ex:featuresStrongCastPair	castPair576
movie10138	ex:featuresStrongCastPair	castPair485
movie10138	ex:featuresStrongCastPair	castPair103
movie10138	ex:featuresStrongCastPair	castPair340
movie10138	ex:featuresStrongCastPair	castPair132
movie10138	ex:featuresStrongCastPair	castPair130
movie10138	ex:featuresStrongCastPair	castPair131
movie1726	ex:featuresStrongCastPair	castPair485
movie1726	ex:featuresStrongCastPair	castPair103
movie10195	ex:featuresStrongCastPair	castPair635
movie10195	ex:featuresStrongCastPair	castPair573
movie10195	ex:featuresStrongCastPair	castPair548
movie10195	ex:featuresStrongCastPair	castPair549
movie10195	ex:featuresStrongCastPair	castPair323
movie10195	ex:featuresStrongCastPair	castPair322
movie10195	ex:featuresStrongCastPair	castPair324
movie10195	ex:featuresStrongCastPair	castPair321
movie24428	ex:featuresStrongCastPair	castPair484
movie24428	ex:featuresStrongCastPair	castPair485
movie24428	ex:featuresStrongCastPair	castPair281
movie24428	ex:featuresStrongCastPair	castPair283
movie24428	ex:featuresStrongCastPair	castPair278
movie24428	ex:featuresStrongCastPair	castPair11
movie24428	ex:featuresStrongCastPair	castPair8
movie24428	ex:featuresStrongCastPair	castPair13
movie24428	ex:featuresStrongCastPair	castPair7
movie24428	ex:featuresStrongCastPair	castPair9
movie24428	ex:featuresStrongCastPair	castPair635
movie24428	ex:featuresStrongCastPair	castPair132
movie24428	ex:featuresStrongCastPair	castPair127
movie24428	ex:featuresStrongCastPair	castPair133
movie24428	ex:featuresStrongCastPair	castPair129
movie24428	ex:featuresStrongCastPair	castPair319
movie24428	ex:featuresStrongCastPair	castPair320
movie68721	ex:featuresStrongCastPair	castPair103
movie68721	ex:featuresStrongCastPair	castPair340
movie76338	ex:featuresStrongCastPair	castPair635
movie76338	ex:featuresStrongCastPair	castPair573
movie76338	ex:featuresStrongCastPair	castPair548
movie76338	ex:featuresStrongCastPair	castPair549
movie76338	ex:featuresStrongCastPair	castPair323
movie76338	ex:featuresStrongCastPair	castPair322
movie76338	ex:featuresStrongCastPair	castPair324
movie76338	ex:featuresStrongCastPair	castPair321
movie100402	ex:featuresStrongCastPair	castPair280
movie100402	ex:featuresStrongCastPair	castPair282
movie100402	ex:featuresStrongCastPair	castPair127
movie100402	ex:featuresStrongCastPair	castPair131
movie118340	ex:featuresStrongCastPair	castPair628
movie118340	ex:featuresStrongCastPair	castPair580
movie118340	ex:featuresStrongCastPair	castPair581
movie118340	ex:featuresStrongCastPair	castPair163
movie118340	ex:featuresStrongCastPair	castPair164
movie118340	ex:featuresStrongCastPair	castPair162
movie118340	ex:featuresStrongCastPair	castPair160
movie118340	ex:featuresStrongCastPair	castPair161
movie118340	ex:featuresStrongCastPair	castPair571
movie118340	ex:featuresStrongCastPair	castPair572
movie118340	ex:featuresStrongCastPair	castPair570
movie118340	ex:featuresStrongCastPair	castPair569
movie118340	ex:featuresStrongCastPair	castPair578
movie118340	ex:featuresStrongCastPair	castPair579
movie118340	ex:featuresStrongCastPair	castPair577
movie99861	ex:featuresStrongCastPair	castPair484
movie99861	ex:featuresStrongCastPair	castPair11
movie99861	ex:featuresStrongCastPair	castPair13
movie99861	ex:featuresStrongCastPair	castPair8
movie99861	ex:featuresStrongCastPair	castPair7
movie99861	ex:featuresStrongCastPair	castPair9
movie99861	ex:featuresStrongCastPair	castPair10
movie99861	ex:featuresStrongCastPair	castPair281
movie99861	ex:featuresStrongCastPair	castPair283
movie99861	ex:featuresStrongCastPair	castPair278
movie99861	ex:featuresStrongCastPair	castPair280
movie99861	ex:featuresStrongCastPair	castPair279
movie99861	ex:featuresStrongCastPair	castPair132
movie99861	ex:featuresStrongCastPair	castPair133
movie99861	ex:featuresStrongCastPair	castPair127
movie99861	ex:featuresStrongCastPair	castPair129
movie99861	ex:featuresStrongCastPair	castPair131
movie99861	ex:featuresStrongCastPair	castPair130
movie99861	ex:featuresStrongCastPair	castPair319
movie99861	ex:featuresStrongCastPair	castPair320
movie99861	ex:featuresStrongCastPair	castPair318
movie99861	ex:featuresStrongCastPair	castPair340
movie99861	ex:featuresStrongCastPair	castPair341
movie271110	ex:featuresStrongCastPair	castPair281
movie271110	ex:featuresStrongCastPair	castPair282
movie271110	ex:featuresStrongCastPair	castPair279
movie271110	ex:featuresStrongCastPair	castPair278
movie271110	ex:featuresStrongCastPair	castPair127
movie271110	ex:featuresStrongCastPair	castPair132
movie271110	ex:featuresStrongCastPair	castPair130
movie271110	ex:featuresStrongCastPair	castPair129
movie271110	ex:featuresStrongCastPair	castPair340
movie271110	ex:featuresStrongCastPair	castPair319
movie271110	ex:featuresStrongCastPair	castPair318
movie283995	ex:featuresStrongCastPair	castPair628
movie283995	ex:featuresStrongCastPair	castPair580
movie283995	ex:featuresStrongCastPair	castPair581
movie283995	ex:featuresStrongCastPair	castPair163
movie283995	ex:featuresStrongCastPair	castPair164
movie283995	ex:featuresStrongCastPair	castPair162
movie283995	ex:featuresStrongCastPair	castPair160
movie283995	ex:featuresStrongCastPair	castPair161
movie283995	ex:featuresStrongCastPair	castPair571
movie283995	ex:featuresStrongCastPair	castPair572
movie283995	ex:featuresStrongCastPair	castPair570
movie283995	ex:featuresStrongCastPair	castPair569
movie283995	ex:featuresStrongCastPair	castPair106
movie283995	ex:featuresStrongCastPair	castPair578
movie283995	ex:featuresStrongCastPair	castPair579
movie283995	ex:featuresStrongCastPair	castPair577
movie315635	ex:featuresStrongCastPair	castPair70
movie315635	ex:featuresStrongCastPair	castPair72
movie315635	ex:featuresStrongCastPair	castPair71
movie315635	ex:featuresStrongCastPair	castPair259
movie315635	ex:featuresStrongCastPair	castPair258
movie315635	ex:featuresStrongCastPair	castPair103
movie315635	ex:featuresStrongCastPair	castPair277
movie293660	ex:featuresStrongCastPair	castPair24
movie293660	ex:featuresStrongCastPair	castPair23
movie293660	ex:featuresStrongCastPair	castPair22
movie293660	ex:featuresStrongCastPair	castPair116
movie383498	ex:featuresStrongCastPair	castPair24
movie383498	ex:featuresStrongCastPair	castPair23
movie383498	ex:featuresStrongCastPair	castPair22
movie383498	ex:featuresStrongCastPair	castPair116
movie62211	ex:featuresStrongCastPair	castPair117
movie7735	ex:featuresStrongCastPair	castPair440
movie9803	ex:featuresStrongCastPair	castPair567
movie10036	ex:featuresStrongCastPair	castPair567
movie49998	ex:featuresStrongCastPair	castPair567
movie49998	ex:featuresStrongCastPair	castPair524
movie8366	ex:featuresStrongCastPair	castPair326
movie8366	ex:featuresStrongCastPair	castPair327
movie8366	ex:featuresStrongCastPair	castPair325
movie8366	ex:featuresStrongCastPair	castPair525
movie8366	ex:featuresStrongCastPair	castPair523
movie8366	ex:featuresStrongCastPair	castPair524
movie9805	ex:featuresStrongCastPair	castPair325
movie9805	ex:featuresStrongCastPair	castPair326
movie9805	ex:featuresStrongCastPair	castPair327
movie9805	ex:featuresStrongCastPair	castPair523
movie9805	ex:featuresStrongCastPair	castPair524
movie9805	ex:featuresStrongCastPair	castPair525
movie393575	ex:featuresStrongCastPair	castPair326
movie393575	ex:featuresStrongCastPair	castPair325
movie393575	ex:featuresStrongCastPair	castPair327
movie393575	ex:featuresStrongCastPair	castPair525
movie393575	ex:featuresStrongCastPair	castPair523
movie393575	ex:featuresStrongCastPair	castPair524
movie4398	ex:featuresStrongCastPair	castPair326
movie4398	ex:featuresStrongCastPair	castPair325
movie4398	ex:featuresStrongCastPair	castPair523
movie9398	ex:featuresStrongCastPair	castPair633
movie105	ex:featuresStrongCastPair	castPair16
movie105	ex:featuresStrongCastPair	castPair14
movie105	ex:featuresStrongCastPair	castPair15
movie105	ex:featuresStrongCastPair	castPair18
movie105	ex:featuresStrongCastPair	castPair17
movie105	ex:featuresStrongCastPair	castPair20
movie196	ex:featuresStrongCastPair	castPair16
movie196	ex:featuresStrongCastPair	castPair15
movie196	ex:featuresStrongCastPair	castPair14
movie196	ex:featuresStrongCastPair	castPair20
movie196	ex:featuresStrongCastPair	castPair18
movie196	ex:featuresStrongCastPair	castPair17
movie165	ex:featuresStrongCastPair	castPair16
movie165	ex:featuresStrongCastPair	castPair14
movie165	ex:featuresStrongCastPair	castPair15
movie165	ex:featuresStrongCastPair	castPair18
movie165	ex:featuresStrongCastPair	castPair17
movie165	ex:featuresStrongCastPair	castPair20
movie137106	ex:featuresStrongCastPair	castPair629
movie4011	ex:featuresStrongCastPair	castPair80
movie415	ex:featuresStrongCastPair	castPair217
movie415	ex:featuresStrongCastPair	castPair530
movie268	ex:featuresStrongCastPair	castPair530
movie364	ex:featuresStrongCastPair	castPair530
movie414	ex:featuresStrongCastPair	castPair530
movie447404	ex:featuresStrongCastPair	castPair22
movie37136	ex:featuresStrongCastPair	castPair170
movie37136	ex:featuresStrongCastPair	castPair168
movie37136	ex:featuresStrongCastPair	castPair169
movie37136	ex:featuresStrongCastPair	castPair172
movie37136	ex:featuresStrongCastPair	castPair171
movie37136	ex:featuresStrongCastPair	castPair173
movie37137	ex:featuresStrongCastPair	castPair170
movie37137	ex:featuresStrongCastPair	castPair168
movie37137	ex:featuresStrongCastPair	castPair169
movie37137	ex:featuresStrongCastPair	castPair172
movie37137	ex:featuresStrongCastPair	castPair171
movie37137	ex:featuresStrongCastPair	castPair173
movie36593	ex:featuresStrongCastPair	castPair170
movie36593	ex:featuresStrongCastPair	castPair168
movie36593	ex:featuresStrongCastPair	castPair169
movie36593	ex:featuresStrongCastPair	castPair172
movie36593	ex:featuresStrongCastPair	castPair171
movie36593	ex:featuresStrongCastPair	castPair173
movie95	ex:featuresStrongCastPair	castPair574
movie13885	ex:featuresStrongCastPair	castPair158
movie13885	ex:featuresStrongCastPair	castPair156
movie13885	ex:featuresStrongCastPair	castPair566
movie3933	ex:featuresStrongCastPair	castPair158
movie62213	ex:featuresStrongCastPair	castPair158
movie9742	ex:featuresStrongCastPair	castPair598
movie9742	ex:featuresStrongCastPair	castPair596
movie9742	ex:featuresStrongCastPair	castPair597
movie9742	ex:featuresStrongCastPair	castPair602
movie9742	ex:featuresStrongCastPair	castPair601
movie9742	ex:featuresStrongCastPair	castPair603
movie9514	ex:featuresStrongCastPair	castPair596
movie9514	ex:featuresStrongCastPair	castPair597
movie9514	ex:featuresStrongCastPair	castPair595
movie9514	ex:featuresStrongCastPair	castPair601
movie9514	ex:featuresStrongCastPair	castPair599
movie9514	ex:featuresStrongCastPair	castPair600
movie9496	ex:featuresStrongCastPair	castPair598
movie9496	ex:featuresStrongCastPair	castPair595
movie9496	ex:featuresStrongCastPair	castPair596
movie9496	ex:featuresStrongCastPair	castPair597
movie9496	ex:featuresStrongCastPair	castPair599
movie9496	ex:featuresStrongCastPair	castPair600
movie9496	ex:featuresStrongCastPair	castPair602
movie9496	ex:featuresStrongCastPair	castPair601
movie9496	ex:featuresStrongCastPair	castPair603
movie10470	ex:featuresStrongCastPair	castPair596
movie10470	ex:featuresStrongCastPair	castPair597
movie10470	ex:featuresStrongCastPair	castPair598
movie10470	ex:featuresStrongCastPair	castPair595
movie10470	ex:featuresStrongCastPair	castPair601
movie10470	ex:featuresStrongCastPair	castPair602
movie10470	ex:featuresStrongCastPair	castPair603
movie10470	ex:featuresStrongCastPair	castPair599
movie10470	ex:featuresStrongCastPair	castPair600
movie66896	ex:featuresStrongCastPair	castPair602
movie66896	ex:featuresStrongCastPair	castPair598
movie66896	ex:featuresStrongCastPair	castPair596
movie620881	ex:featuresStrongCastPair	castPair441
movie620881	ex:featuresStrongCastPair	castPair440
movie620881	ex:featuresStrongCastPair	castPair296
movie620881	ex:featuresStrongCastPair	castPair295
movie94562	ex:featuresStrongCastPair	castPair440
movie94562	ex:featuresStrongCastPair	castPair329
movie233063	ex:featuresStrongCastPair	castPair441
movie233063	ex:featuresStrongCastPair	castPair295
movie233063	ex:featuresStrongCastPair	castPair296
movie233063	ex:featuresStrongCastPair	castPair329
movie233063	ex:featuresStrongCastPair	castPair330
movie233063	ex:featuresStrongCastPair	castPair328
movie233063	ex:featuresStrongCastPair	castPair154
movie233063	ex:featuresStrongCastPair	castPair152
movie233063	ex:featuresStrongCastPair	castPair155
movie233063	ex:featuresStrongCastPair	castPair150
movie233063	ex:featuresStrongCastPair	castPair151
movie233063	ex:featuresStrongCastPair	castPair153
movie233063	ex:featuresStrongCastPair	castPair212
movie233063	ex:featuresStrongCastPair	castPair210
movie233063	ex:featuresStrongCastPair	castPair213
movie233063	ex:featuresStrongCastPair	castPair209
movie233063	ex:featuresStrongCastPair	castPair211
movie233063	ex:featuresStrongCastPair	castPair246
movie233063	ex:featuresStrongCastPair	castPair244
movie233063	ex:featuresStrongCastPair	castPair247
movie233063	ex:featuresStrongCastPair	castPair245
movie233063	ex:featuresStrongCastPair	castPair403
movie233063	ex:featuresStrongCastPair	castPair404
movie329263	ex:featuresStrongCastPair	castPair441
movie329263	ex:featuresStrongCastPair	castPair295
movie329263	ex:featuresStrongCastPair	castPair296
movie329263	ex:featuresStrongCastPair	castPair329
movie329263	ex:featuresStrongCastPair	castPair330
movie329263	ex:featuresStrongCastPair	castPair328
movie329263	ex:featuresStrongCastPair	castPair154
movie329263	ex:featuresStrongCastPair	castPair155
movie329263	ex:featuresStrongCastPair	castPair152
movie329263	ex:featuresStrongCastPair	castPair153
movie329263	ex:featuresStrongCastPair	castPair150
movie329263	ex:featuresStrongCastPair	castPair151
movie329263	ex:featuresStrongCastPair	castPair403
movie329263	ex:featuresStrongCastPair	castPair404
movie329263	ex:featuresStrongCastPair	castPair212
movie329263	ex:featuresStrongCastPair	castPair213
movie329263	ex:featuresStrongCastPair	castPair210
movie329263	ex:featuresStrongCastPair	castPair211
movie329263	ex:featuresStrongCastPair	castPair209
movie329263	ex:featuresStrongCastPair	castPair246
movie329263	ex:featuresStrongCastPair	castPair247
movie329263	ex:featuresStrongCastPair	castPair244
movie329263	ex:featuresStrongCastPair	castPair245
movie437670	ex:featuresStrongCastPair	castPair441
movie437670	ex:featuresStrongCastPair	castPair329
movie437670	ex:featuresStrongCastPair	castPair330
movie437670	ex:featuresStrongCastPair	castPair328
movie437670	ex:featuresStrongCastPair	castPair154
movie437670	ex:featuresStrongCastPair	castPair155
movie437670	ex:featuresStrongCastPair	castPair152
movie437670	ex:featuresStrongCastPair	castPair151
movie437670	ex:featuresStrongCastPair	castPair153
movie437670	ex:featuresStrongCastPair	castPair150
movie437670	ex:featuresStrongCastPair	castPair246
movie437670	ex:featuresStrongCastPair	castPair247
movie437670	ex:featuresStrongCastPair	castPair244
movie437670	ex:featuresStrongCastPair	castPair245
movie437670	ex:featuresStrongCastPair	castPair403
movie437670	ex:featuresStrongCastPair	castPair404
movie437670	ex:featuresStrongCastPair	castPair212
movie437670	ex:featuresStrongCastPair	castPair213
movie437670	ex:featuresStrongCastPair	castPair210
movie437670	ex:featuresStrongCastPair	castPair209
movie437670	ex:featuresStrongCastPair	castPair211
movie15512	ex:featuresStrongCastPair	castPair358
movie15997	ex:featuresStrongCastPair	castPair662
movie15997	ex:featuresStrongCastPair	castPair623
movie15997	ex:featuresStrongCastPair	castPair624
movie15997	ex:featuresStrongCastPair	castPair507
movie15997	ex:featuresStrongCastPair	castPair506
movie15997	ex:featuresStrongCastPair	castPair508
movie15997	ex:featuresStrongCastPair	castPair503
movie15997	ex:featuresStrongCastPair	castPair505
movie15997	ex:featuresStrongCastPair	castPair509
movie15997	ex:featuresStrongCastPair	castPair504
movie15997	ex:featuresStrongCastPair	castPair500
movie15997	ex:featuresStrongCastPair	castPair553
movie15997	ex:featuresStrongCastPair	castPair552
movie15997	ex:featuresStrongCastPair	castPair554
movie15997	ex:featuresStrongCastPair	castPair551
movie15997	ex:featuresStrongCastPair	castPair555
movie15997	ex:featuresStrongCastPair	castPair550
movie15997	ex:featuresStrongCastPair	castPair608
movie15997	ex:featuresStrongCastPair	castPair607
movie15997	ex:featuresStrongCastPair	castPair609
movie15997	ex:featuresStrongCastPair	castPair558
movie15997	ex:featuresStrongCastPair	castPair557
movie15997	ex:featuresStrongCastPair	castPair559
movie15997	ex:featuresStrongCastPair	castPair556
movie15997	ex:featuresStrongCastPair	castPair560
movie15997	ex:featuresStrongCastPair	castPair512
movie15997	ex:featuresStrongCastPair	castPair515
movie15997	ex:featuresStrongCastPair	castPair513
movie19004	ex:featuresStrongCastPair	castPair662
movie19004	ex:featuresStrongCastPair	castPair623
movie19004	ex:featuresStrongCastPair	castPair624
movie19004	ex:featuresStrongCastPair	castPair507
movie19004	ex:featuresStrongCastPair	castPair506
movie19004	ex:featuresStrongCastPair	castPair508
movie19004	ex:featuresStrongCastPair	castPair503
movie19004	ex:featuresStrongCastPair	castPair504
movie19004	ex:featuresStrongCastPair	castPair505
