candidate_id,candidate_title,year,cos,meta,final,seed,comp_genres,comp_keywords,comp_cast,comp_director,comp_runtime,comp_language,comp_popularity,comp_vote,tmdb_url,overview,genres,runtime,vote_average,poster_url,media_type,director,actors,characters,origin_country,original_language,popularity,production_companies,production_countries,spoken_languages,name_norm,year_str,genre_list,director_list,watchlist_priority,genre_boost,director_boost,genre_penalty,director_penalty,score,final_norm,s_gnn,s_gnn_norm,score_ensemble
9348,Species,1995.0,0.0,0.4642,0.1857,Alien Resurrection,1.0,0.1111,0.0,0.0,0.9994,1.0,0.8862,0.9535,https://www.themoviedb.org/movie/9348,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.","['Science Fiction:https://www.themoviedb.org/genre/878', 'Horror:https://www.themoviedb.org/genre/27', 'Action:https://www.themoviedb.org/genre/28']",108,6.0,https://image.tmdb.org/t/p/original/cT5wdyo8kT7dycqjrolJ2sHWkFx.jpg,movie,['Roger Donaldson:http://www.themoviedb.org/person/21370'],"['Natasha Henstridge:http://www.themoviedb.org/person/57395', 'Ben Kingsley:http://www.themoviedb.org/person/2282', 'Michael Madsen:http://www.themoviedb.org/person/147', 'Marg Helgenberger:http://www.themoviedb.org/person/19838', 'Alfred Molina:http://www.themoviedb.org/person/658', 'Forest Whitaker:http://www.themoviedb.org/person/2178', 'Michelle Williams:http://www.themoviedb.org/person/1812', 'Jordan Lund:http://www.themoviedb.org/person/33713', 'Herta Ware:http://www.themoviedb.org/person/136482', 'William Utay:http://www.themoviedb.org/person/102580']","['Sil', 'Xavier Fitch', 'Preston Lennox', 'Dr. Laura Baker', 'Dr. Stephen Arden', 'Dan Smithson, Empath', 'Young Sil', 'Aide', 'Mrs. Morris', 'Colleague']",['US'],en,5.5609,"['Metro-Goldwyn-Mayer:https://www.themoviedb.org/company/21:US', 'FGM Entertainment:https://www.themoviedb.org/company/2347:US']",['United States of America:US'],['English:en'],species,1995.0,"['Science Fiction', 'Horror', 'Action']",['Roger Donaldson'],False,True,False,False,False,1,0.9999998412698664,-14.48709774017334,0.0,0.3999999365079466
2756,The Abyss,1989.0,0.0,0.4592,0.1837,Aliens,0.5,0.0,0.0256,1.0,0.995,1.0,0.7502,0.8367,https://www.themoviedb.org/movie/2756,"A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it.","['Adventure:https://www.themoviedb.org/genre/12', 'Thriller:https://www.themoviedb.org/genre/53', 'Science Fiction:https://www.themoviedb.org/genre/878']",140,7.348,https://image.tmdb.org/t/p/original/2dCit3XAtv9KWCJvRKdPkJ0FAkH.jpg,movie,['James Cameron:http://www.themoviedb.org/person/2710'],"['Ed Harris:http://www.themoviedb.org/person/228', 'Mary Elizabeth Mastrantonio:http://www.themoviedb.org/person/1161', 'Michael Biehn:http://www.themoviedb.org/person/2712', 'Leo Burmester:http://www.themoviedb.org/person/30151', 'Todd Graff:http://www.themoviedb.org/person/18342', 'John Bedford Lloyd:http://www.themoviedb.org/person/60118', 'Kimberly Scott:http://www.themoviedb.org/person/1984', 'Chris Elliott:http://www.themoviedb.org/person/1534', 'J.C. Quinn:http://www.themoviedb.org/person/21757', 'Pierce Oliver Brewer, Jr.:http://www.themoviedb.org/person/948563']","[""Virgil 'Bud' Brigman"", 'Lindsey Brigman', 'Lieutenant Hiram Coffey', 'Catton ‘Catfish’ De Vries', ""Alan 'Hippy' Carnes"", 'Jammer Willis', ""Lisa 'One Night' Standing"", 'Bendix', ""Arliss 'Sonny' Dawson"", 'Lew Finler']",['US'],en,6.9422,"['20th Century Fox:https://www.themoviedb.org/company/25:US', 'Pacific Western:https://www.themoviedb.org/company/1280:US']",['United States of America:US'],['English:en'],the abyss,1989.0,"['Adventure', 'Thriller', 'Science Fiction']",['James Cameron'],True,True,True,False,False,5,0.0,14.623222351074219,0.0,0.0
444951,New Life,2016.0,0.0,0.463,0.1852,All My Life,1.0,0.1429,0.0,0.0,0.995,1.0,0.9667,0.726,https://www.themoviedb.org/movie/444951,"Benjamin Morton's life changed forever the day he met the little girl next door.  Ava was and always would be the girl of his dreams. From the innocence of a childhood friendship, through adolescent attraction, their love strengthens and grows. When life takes a turn neither of them expected, their entire future is called into question.","['Drama:https://www.themoviedb.org/genre/18', 'Romance:https://www.themoviedb.org/genre/10749']",90,6.7,https://image.tmdb.org/t/p/original/lFCuLSkOsvggknLaSKrll7JrzaU.jpg,movie,['Drew Waters:http://www.themoviedb.org/person/211742'],"['Jonathan Patrick Moore:http://www.themoviedb.org/person/1128398', 'Erin Bethea:http://www.themoviedb.org/person/78042', 'James Marsters:http://www.themoviedb.org/person/47297', 'Barry Corbin:http://www.themoviedb.org/person/12852', ""Terry O'Quinn:http://www.themoviedb.org/person/12646"", 'Bill Cobbs:http://www.themoviedb.org/person/8854', 'Irma P. Hall:http://www.themoviedb.org/person/43853', 'Kelsey Formost:http://www.themoviedb.org/person/1486989', 'Kris Lemche:http://www.themoviedb.org/person/20176', 'Jim Cantafio:http://www.themoviedb.org/person/1498427']","['Benjamin Morton', 'Ava Kennedy/Morton', 'William Morton', 'Oscar', 'Dr. Philip Sumrall', 'Mr. Charles', 'Margaret', 'Monique Marceau', 'Michael Waters', 'Uncle Leo']",['US'],en,2.1252,"['Circle 4 Entertainment:https://www.themoviedb.org/company/77220:US', 'Argentum Entertainment:https://www.themoviedb.org/company/91144:']",['United States of America:US'],['English:en'],new life,2016.0,"['Drama', 'Romance']",['Drew Waters'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
623388,Hammer: The 'Rootin' for Regen' story,2017.0,0.0,0.4653,0.1861,All My Life,0.5,1.0,0.0,0.0,0.8183,1.0,0.9881,0.0,https://www.themoviedb.org/movie/623388,"During their 13 month journey, Regen and his family demonstrated a level of Faith and Courage that inspired a community to loving action. People gave of themselves to help the family in numerous and selfless ways. Businesses and churches donated time and money. Prayer cards were distributed. As word of this story spread, thousands from around the World joined a community that was Rootin’ for Regen.  Even as his body began to decline, Regen flashed a contagious smile that helped turn a horrible situation into a season of hope. His life was a testimony that gave people renewed hope in friends, family, community and God. Lives were forever changed. This is the legacy of Elijah Regen Morris.",['Drama:https://www.themoviedb.org/genre/18'],74,0.0,https://image.tmdb.org/t/p/original/wptIHdHPaUnyXoBQmAeoYhUXXp8.jpg,movie,['Tishia Morris:http://www.themoviedb.org/person/2387671'],"['Kole Benfield:http://www.themoviedb.org/person/2387674', 'Tim Perez-Ross:http://www.themoviedb.org/person/216205', ""Kera O'Bryon:http://www.themoviedb.org/person/131223"", 'Jenna Kellogg:http://www.themoviedb.org/person/2387676', 'David Keith:http://www.themoviedb.org/person/18181']","['Regen Morris', 'Dan Morris', 'Tishia Morris', 'Janel', 'Dr. Sam Giles']",['US'],en,3.2668,"['Flying T Entertainment Group:https://www.themoviedb.org/company/121933:', '3 Brothers Studios:https://www.themoviedb.org/company/121934:']",['United States of America:US'],[],hammer: the 'rootin' for regen' story,2017.0,['Drama'],['Tishia Morris'],False,True,False,False,False,1,0.9999988888901234,-14.48709774017334,0.0,0.3999995555560494
812284,A.rtificial I.mmortality,2021.0,0.0,0.4519,0.1808,AlphaGo,1.0,0.1667,0.0,0.0,0.8674,1.0,0.9948,0.51,https://www.themoviedb.org/movie/812284,"If you could create an immortal version of yourself, would you? Once the stuff of science fiction, A.I. experts now see it as possible. This feature documentary explores the latest thinking and technological advancements in AI.",['Documentary:https://www.themoviedb.org/genre/99'],74,5.8,https://image.tmdb.org/t/p/original/7E0gsYz4l3dlevMMbubwYCboS4B.jpg,movie,['Ann Shin:http://www.themoviedb.org/person/1474172'],,,['US'],en,0.1306,['Fathom Film Group:https://www.themoviedb.org/company/60848:CA'],[],"['Japanese:ja', 'English:en']",a.rtificial i.mmortality,2021.0,['Documentary'],['Ann Shin'],False,True,False,False,False,1,0.99999750000625,-14.48709774017334,0.0,0.3999990000025
653734,Coded Bias,2020.0,0.0,0.451,0.1804,AlphaGo,1.0,0.0625,0.0,0.0,0.9912,1.0,0.9976,0.782,https://www.themoviedb.org/movie/653734,"Exploring the fallout of MIT Media Lab researcher Joy Buolamwini's startling discovery that facial recognition does not see dark-skinned faces accurately, and her journey to push for the first-ever legislation in the U.S. to govern against bias in the algorithms that impact us all.",['Documentary:https://www.themoviedb.org/genre/99'],86,6.9,https://image.tmdb.org/t/p/original/2PknXfJbjxIkrC5RqiNEmywSPOY.jpg,movie,['Shalini Kantayya:http://www.themoviedb.org/person/1464449'],"['Joy Buolamwini:http://www.themoviedb.org/person/2533999', ""Cathy O'Neil:http://www.themoviedb.org/person/1891575"", 'Meredith Broussard:http://www.themoviedb.org/person/2946560', 'Silkie Carlo:http://www.themoviedb.org/person/2577013', 'Virginia Eubanks:http://www.themoviedb.org/person/2946561', 'Ravi Naik:http://www.themoviedb.org/person/2372059', 'Safiya Umoja Noble:http://www.themoviedb.org/person/2946562', 'Zeynep Tufekci:http://www.themoviedb.org/person/2946563', 'Jim Jordan:http://www.themoviedb.org/person/5541118']","['Self', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self']","['GB', 'US']",en,0.5785,"['7th Empire Media:https://www.themoviedb.org/company/147813:', 'Independent Lens:https://www.themoviedb.org/company/85095:US', 'ITVS:https://www.themoviedb.org/company/10943:US', 'JustFilms / Ford Foundation:https://www.themoviedb.org/company/113790:US', 'Chicken & Egg Films:https://www.themoviedb.org/company/75170:US', 'Women Make Movies:https://www.themoviedb.org/company/24488:US', 'The Alfred P. Sloan Foundation Production Grant:https://www.themoviedb.org/company/143053:', 'Sundance Institute:https://www.themoviedb.org/company/93092:US']","['United States of America:US', 'United Kingdom:GB', 'China:CN']","['Mandarin:zh', 'English:en']",coded bias,2020.0,['Documentary'],['Shalini Kantayya'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
2698,Evan Almighty,2007.0,0.0,0.4478,0.1791,Alvin and the Chipmunks,1.0,0.0323,0.0,0.0,0.9912,1.0,0.8956,0.9397,https://www.themoviedb.org/movie/2698,God contacts Junior Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,"['Fantasy:https://www.themoviedb.org/genre/14', 'Comedy:https://www.themoviedb.org/genre/35', 'Family:https://www.themoviedb.org/genre/10751']",96,5.6,https://image.tmdb.org/t/p/original/blI1ioXbgJWOJ3PbcBuSV65Ebwu.jpg,movie,['Tom Shadyac:http://www.themoviedb.org/person/4499'],"['Steve Carell:http://www.themoviedb.org/person/4495', 'Morgan Freeman:http://www.themoviedb.org/person/192', 'Lauren Graham:http://www.themoviedb.org/person/16858', 'Johnny Simmons:http://www.themoviedb.org/person/27104', 'Graham Phillips:http://www.themoviedb.org/person/27103', 'Jimmy Bennett:http://www.themoviedb.org/person/6860', 'John Goodman:http://www.themoviedb.org/person/1230', 'Wanda Sykes:http://www.themoviedb.org/person/27102', 'John Michael Higgins:http://www.themoviedb.org/person/8265', 'Jonah Hill:http://www.themoviedb.org/person/21007']","['Evan Baxter', 'God', 'Joan Baxter', 'Dylan Baxter', 'Jordan Baxter', 'Ryan Baxter', 'Congressman Long', 'Rita', 'Marty', 'Eugene Tannenbaum']",['US'],en,4.2333,"['Universal Pictures:https://www.themoviedb.org/company/33:US', 'Spyglass Entertainment:https://www.themoviedb.org/company/158:US', 'Relativity Media:https://www.themoviedb.org/company/7295:US', 'Shady Acres Entertainment:https://www.themoviedb.org/company/159:US', 'Original Film:https://www.themoviedb.org/company/333:US']",['United States of America:US'],['English:en'],evan almighty,2007.0,"['Fantasy', 'Comedy', 'Family']",['Tom Shadyac'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
9513,Garfield: A Tail of Two Kitties,2006.0,0.0,0.4855,0.1942,Alvin and the Chipmunks,0.5,0.069,0.0526,1.0,0.8825,1.0,0.8957,0.945,https://www.themoviedb.org/movie/9513,"Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate.","['Comedy:https://www.themoviedb.org/genre/35', 'Family:https://www.themoviedb.org/genre/10751', 'Adventure:https://www.themoviedb.org/genre/12']",77,5.605,https://image.tmdb.org/t/p/original/eRbG8Buz2eFylHL5uX8bTxgoNp9.jpg,movie,['Tim Hill:http://www.themoviedb.org/person/49903'],"['Breckin Meyer:http://www.themoviedb.org/person/33654', 'Jennifer Love Hewitt:http://www.themoviedb.org/person/33259', 'Billy Connolly:http://www.themoviedb.org/person/9188', 'Bill Murray:http://www.themoviedb.org/person/1532', 'Tim Curry:http://www.themoviedb.org/person/13472', 'Ian Abercrombie:http://www.themoviedb.org/person/11764', 'Roger Rees:http://www.themoviedb.org/person/16407', 'Lucy Davis:http://www.themoviedb.org/person/11111', 'Lena Cardwell:http://www.themoviedb.org/person/151260', 'Veronica Alicino:http://www.themoviedb.org/person/49916']","['Jon Arbuckle', 'Liz', 'Dargis', 'Garfield (voice)', 'Prince (voice)', 'Smithee', 'Mr. Hobbs', 'Abby', 'Teenage Tourist', 'Veterinary Assistant']","['US', 'GB']",en,5.1528,"['20th Century Fox:https://www.themoviedb.org/company/25:US', 'Davis Entertainment:https://www.themoviedb.org/company/1302:US', 'Dune Entertainment:https://www.themoviedb.org/company/444:US', 'Major Studio Partners:https://www.themoviedb.org/company/445:US', 'Ingenious Media:https://www.themoviedb.org/company/290:GB', 'Ingenious Film Partners:https://www.themoviedb.org/company/133789:GB']","['United Kingdom:GB', 'United States of America:US']","['English:en', 'French:fr']",garfield: a tail of two kitties,2006.0,"['Comedy', 'Family', 'Adventure']",['Tim Hill'],False,True,False,False,False,1,0.9999999337748389,-14.48709774017334,0.0,0.39999997350993555
646380,Don't Look Up,2021.0,0.0,0.4594,0.1837,Anchorman 2: The Legend Continues,0.5,0.0357,0.0,1.0,0.8183,1.0,0.96,0.766,https://www.themoviedb.org/movie/646380,Two astronomers go on a media tour to warn humankind of a planet-killing comet hurtling toward Earth. The response from a distracted world: Meh.,"['Comedy:https://www.themoviedb.org/genre/35', 'Science Fiction:https://www.themoviedb.org/genre/878']",138,7.1,https://image.tmdb.org/t/p/original/th4E1yqsE8DGpAseLiUrI60Hf8V.jpg,movie,['Adam McKay:http://www.themoviedb.org/person/55710'],"['Leonardo DiCaprio:http://www.themoviedb.org/person/6193', 'Jennifer Lawrence:http://www.themoviedb.org/person/72129', 'Meryl Streep:http://www.themoviedb.org/person/5064', 'Cate Blanchett:http://www.themoviedb.org/person/112', 'Rob Morgan:http://www.themoviedb.org/person/1281250', 'Jonah Hill:http://www.themoviedb.org/person/21007', 'Mark Rylance:http://www.themoviedb.org/person/40900', 'Tyler Perry:http://www.themoviedb.org/person/80602', 'Timothée Chalamet:http://www.themoviedb.org/person/1190668', 'Ron Perlman:http://www.themoviedb.org/person/2372']","['Dr. Randall Mindy', 'Kate Dibiasky', 'President Orlean', 'Brie Evantee', 'Dr. Teddy Oglethorpe', 'Jason Orlean', 'Peter Isherwell', 'Jack Bremmer', 'Yule', 'Benedict Drask']",['US'],en,4.5926,['Hyperobject Industries:https://www.themoviedb.org/company/125055:US'],['United States of America:US'],['English:en'],don't look up,2021.0,"['Comedy', 'Science Fiction']",['Adam McKay'],True,True,False,False,False,3,0.0,14.623222351074219,0.0,0.0
26497,Impy's Island,2006.0,0.0,0.4777,0.1911,Animals United,0.5,0.0,0.0455,1.0,0.9802,1.0,0.9418,0.95,https://www.themoviedb.org/movie/26497,"On a magical tropical island, a fun-loving group of misfit animals and people discover a baby dinosaur frozen since prehistoric times. When a king from a faraway country vows to capture the loveable baby dino for his private collection, all the inhabitants must join together to save their new friend.","['Animation:https://www.themoviedb.org/genre/16', 'Family:https://www.themoviedb.org/genre/10751', 'Fantasy:https://www.themoviedb.org/genre/14']",87,5.8,https://image.tmdb.org/t/p/original/83jgTDWYS0Whokjm3CB2Q6kYQCV.jpg,movie,"['Holger Tappe:http://www.themoviedb.org/person/66942', 'Reinhard Klooss:http://www.themoviedb.org/person/57035']","['Domenic Redl:http://www.themoviedb.org/person/95547', 'Anke Engelke:http://www.themoviedb.org/person/5645', 'Wigald Boning:http://www.themoviedb.org/person/58091', 'Christoph Maria Herbst:http://www.themoviedb.org/person/5649', 'Oliver Pocher:http://www.themoviedb.org/person/17008', 'Wolfgang Völz:http://www.themoviedb.org/person/17266', 'Stefan Krause:http://www.themoviedb.org/person/95546', 'Frank Schaff:http://www.themoviedb.org/person/95548', 'Klaus Sonnenschein:http://www.themoviedb.org/person/26531', 'Florian Halm:http://www.themoviedb.org/person/95545']","['Urmel (voice)', 'Wutz (voice)', 'Professor Tibatong (voice)', 'Dr. Zwengelmann (voice)', 'Schusch (voice)', 'Seele-Fant (voice)', 'Ping (voice)', 'Wawa (voice)', 'Pumponell (voice)', 'Sami (voice)']",['DE'],de,0.5363,"['Bavaria Pictures:https://www.themoviedb.org/company/16937:DE', 'Falcom Media:https://www.themoviedb.org/company/82312:CH', 'Ambient Entertainment:https://www.themoviedb.org/company/8104:DE']","['Germany:DE', 'Switzerland:CH']",['German:de'],impy's island,2006.0,"['Animation', 'Family', 'Fantasy']","['Holger Tappe', 'Reinhard Klooss']",False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
924,Dawn of the Dead,2004.0,0.0,0.4793,0.1917,Army of the Dead,0.6667,0.0435,0.0,1.0,0.2931,1.0,0.9935,0.7925,https://www.themoviedb.org/movie/924,"A group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies.","['Horror:https://www.themoviedb.org/genre/27', 'Action:https://www.themoviedb.org/genre/28']",101,7.057,https://image.tmdb.org/t/p/original/cyIfbnRhzlBKNRUXZu17XT9uT9T.jpg,movie,['Zack Snyder:http://www.themoviedb.org/person/15217'],"['Sarah Polley:http://www.themoviedb.org/person/98', 'Ving Rhames:http://www.themoviedb.org/person/10182', 'Jake Weber:http://www.themoviedb.org/person/4177', 'Mekhi Phifer:http://www.themoviedb.org/person/327', 'Ty Burrell:http://www.themoviedb.org/person/15232', 'Michael Kelly:http://www.themoviedb.org/person/50217', 'Kevin Zegers:http://www.themoviedb.org/person/7431', 'Michael Barry:http://www.themoviedb.org/person/2129037', 'Lindy Booth:http://www.themoviedb.org/person/51936', 'Jayne Eastwood:http://www.themoviedb.org/person/4568']","['Ana', 'Kenneth', 'Michael', 'Andre', 'Steve', 'C.J.', 'Terry', 'Bart', 'Nicole', 'Norma']",['US'],en,8.8561,"['New Amsterdam Entertainment:https://www.themoviedb.org/company/572:US', 'Strike Entertainment:https://www.themoviedb.org/company/655:US']",['United States of America:US'],['English:en'],dawn of the dead,2004.0,"['Horror', 'Action']",['Zack Snyder'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
1571,Live Free or Die Hard,2007.0,0.0,0.4564,0.1825,Ballerina,0.6667,0.0,0.0,1.0,0.995,1.0,0.0,0.7987,https://www.themoviedb.org/movie/1571,"John McClane is back and badder than ever, and this time he calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.","['Action:https://www.themoviedb.org/genre/28', 'Thriller:https://www.themoviedb.org/genre/53']",128,6.631,https://image.tmdb.org/t/p/original/wplG0vWnpnzkIBDxBhTfIygqfoK.jpg,movie,['Len Wiseman:http://www.themoviedb.org/person/3950'],"['Bruce Willis:http://www.themoviedb.org/person/62', 'Timothy Olyphant:http://www.themoviedb.org/person/18082', 'Justin Long:http://www.themoviedb.org/person/15033', 'Cliff Curtis:http://www.themoviedb.org/person/7248', 'Mary Elizabeth Winstead:http://www.themoviedb.org/person/17628', 'Jonathan Sadowski:http://www.themoviedb.org/person/21047', 'Maggie Q:http://www.themoviedb.org/person/21045', 'Andrew Friedman:http://www.themoviedb.org/person/74124', 'Kevin Smith:http://www.themoviedb.org/person/19303', 'Yorgo Constantine:http://www.themoviedb.org/person/21051']","['John McClane', 'Thomas Gabriel', 'Matt Farrell', 'Deputy Director Miguel Bowman', 'Lucy McClane', 'Trey', 'Mai Linh', 'Casper', 'Warlock - Frederick Kaludis', 'Russo']",['US'],en,8.1237,"['Dune Entertainment:https://www.themoviedb.org/company/444:US', 'Cheyenne Enterprises:https://www.themoviedb.org/company/890:US', 'Wintergreen Productions:https://www.themoviedb.org/company/11845:US', '20th Century Fox:https://www.themoviedb.org/company/25:US', 'Ingenious Film Partners:https://www.themoviedb.org/company/133789:GB']","['United Kingdom:GB', 'United States of America:US']","['English:en', 'Italian:it', 'French:fr']",live free or die hard,2007.0,"['Action', 'Thriller']",['Len Wiseman'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
9388,Thank You for Smoking,2005.0,0.0,0.4548,0.1819,Big Time Adolescence,1.0,0.0303,0.0,0.0,0.9994,1.0,0.9765,0.9995,https://www.themoviedb.org/movie/9388,"Nick Naylor is a charismatic spin-doctor for Big Tobacco who'll fight to protect America's right to smoke -- even if it kills him -- while still remaining a role model for his 12-year old son. When he incurs the wrath of a senator bent on snuffing out cigarettes, Nick's powers of ""filtering the truth"" will be put to the test.","['Comedy:https://www.themoviedb.org/genre/35', 'Drama:https://www.themoviedb.org/genre/18']",92,7.19,https://image.tmdb.org/t/p/original/cJpeM7U36diFinieBWNLVi0FlQz.jpg,movie,['Jason Reitman:http://www.themoviedb.org/person/52443'],"['Aaron Eckhart:http://www.themoviedb.org/person/6383', 'Maria Bello:http://www.themoviedb.org/person/49', 'Cameron Bright:http://www.themoviedb.org/person/52414', 'Adam Brody:http://www.themoviedb.org/person/11702', 'Sam Elliott:http://www.themoviedb.org/person/16431', 'Katie Holmes:http://www.themoviedb.org/person/3897', 'Rob Lowe:http://www.themoviedb.org/person/2879', 'William H. Macy:http://www.themoviedb.org/person/3905', 'Robert Duvall:http://www.themoviedb.org/person/3087', 'David Koechner:http://www.themoviedb.org/person/28638']","['Nick Naylor', 'Polly Bailey', 'Joey Naylor', 'Jack', 'Lorne Lutch', 'Heather Holloway', 'Jeff Megall', 'Senator Ortolan Finistirre', 'The Captain', 'Bobby Jay Bliss']",['US'],en,2.605,"['ContentFilm:https://www.themoviedb.org/company/1420:GB', 'Major Studio Partners:https://www.themoviedb.org/company/445:US', 'Room 9 Entertainment:https://www.themoviedb.org/company/3567:', 'Fox Searchlight Pictures:https://www.themoviedb.org/company/43:US', 'David O. Sacks Productions:https://www.themoviedb.org/company/153769:']","['United Kingdom:GB', 'United States of America:US']",['English:en'],thank you for smoking,2005.0,"['Comedy', 'Drama']",['Jason Reitman'],True,True,False,False,False,3,0.9999990909099175,14.623222351074219,0.9999999999656479,0.9999996363433556
11129,Human Traffic,1999.0,0.0,0.4521,0.1808,Big Time Adolescence,1.0,0.0455,0.0,0.0,0.9651,1.0,0.9923,0.9025,https://www.themoviedb.org/movie/11129,"For Jip, Lulu, Koop, Nina and Moff, the dead-end jobs they endure during the week just kill the time until Friday night. That's when they cut very loose and get on the rollercoaster ride that takes them right through to Monday morning.","['Comedy:https://www.themoviedb.org/genre/35', 'Drama:https://www.themoviedb.org/genre/18']",99,6.8,https://image.tmdb.org/t/p/original/cHwnYGZh1fVuVWqT28GpCN0usYF.jpg,movie,['Justin Kerrigan:http://www.themoviedb.org/person/68281'],"['John Simm:http://www.themoviedb.org/person/42604', 'Shaun Parkes:http://www.themoviedb.org/person/30316', 'Nicola Reynolds:http://www.themoviedb.org/person/68286', 'Lorraine Pilkington:http://www.themoviedb.org/person/68284', 'Danny Dyer:http://www.themoviedb.org/person/41042', 'Dean Davies:http://www.themoviedb.org/person/2023526', 'Andrew Lincoln:http://www.themoviedb.org/person/7062', 'Terence Beesley:http://www.themoviedb.org/person/1412369', 'Jo Brand:http://www.themoviedb.org/person/117352', 'Richard Coyle:http://www.themoviedb.org/person/52890']","['Jip', 'Koop', 'Nina', 'Lulu', 'Moff', 'Lee', 'Felix', ""Moff's Father"", 'Reality (voice)', 'Andy']","['IE', 'GB']",en,1.2355,"['Fruit Salad Films:https://www.themoviedb.org/company/2937:', 'Fís Éireann/Screen Ireland:https://www.themoviedb.org/company/1898:IE']","['United Kingdom:GB', 'Ireland:IE']",['English:en'],human traffic,1999.0,"['Comedy', 'Drama']",['Justin Kerrigan'],False,True,False,False,False,1,0.0,-14.48709774017334,0.0,0.0
25248,Saint Ralph,2005.0,0.0,0.4532,0.1813,Big Time Adolescence,1.0,0.0455,0.0,0.0,0.9912,1.0,0.9751,0.916,https://www.themoviedb.org/movie/25248,"This Canadian made comedy/drama, set in Hamilton, Ontario in 1954, is a sweet and - at times - goofy story that becomes increasingly poignant as the minutes tick by.  It's the fictional tale of a wayward 9th grader, Ralph (Adam Butcher), who is secretly living on his own while his widowed, hospitalized mother remains immersed in a coma. Frequently in trouble with Father Fitzpatrick (Gordon Pinsent), the principal of his all-boys, Catholic school, Ralph is considered something of a joke among peers until he decides to pull off a miracle that could save his mother, i.e., winning the Boston Marathon.  Coached by a younger priest and former runner, Father Hibbert (Campbell Scott), whose cynicism has been lifted by the boy's pure hope, Ralph applies himself to his unlikely mission, fending off naysayers and getting help along a very challenging path from sundry allies and friends.","['Comedy:https://www.themoviedb.org/genre/35', 'Drama:https://www.themoviedb.org/genre/18']",95,6.9,https://image.tmdb.org/t/p/original/3MdWgqUunIBWnc7mYi2dtZrD54Y.jpg,movie,['Michael McGowan:http://www.themoviedb.org/person/83415'],"['Adam Butcher:http://www.themoviedb.org/person/108534', 'Campbell Scott:http://www.themoviedb.org/person/55152', 'Michael Kanev:http://www.themoviedb.org/person/106712', 'Gordon Pinsent:http://www.themoviedb.org/person/13950', 'Tamara Hope:http://www.themoviedb.org/person/36810', 'Keir Gilchrist:http://www.themoviedb.org/person/132712', 'Boyd Banks:http://www.themoviedb.org/person/20196', 'Jennifer Tilly:http://www.themoviedb.org/person/7906', 'Shauna MacDonald:http://www.themoviedb.org/person/205082', 'Frank Crudele:http://www.themoviedb.org/person/120323']","['Ralph Walker', 'Father George Hibbert', 'Chester Jones', '', 'Claire Collins', 'Kid Collins', 'Worker #1', 'Nurse Alice', 'Emma Walker', 'Mr. Karl']","['CA', 'US']",en,2.4078,"['Running Miracles Productions:https://www.themoviedb.org/company/64570:', 'Alliance Atlantis:https://www.themoviedb.org/company/803:CA', 'Amaze Film + Television:https://www.themoviedb.org/company/15689:CA']",['Canada:CA'],['English:en'],saint ralph,2005.0,"['Comedy', 'Drama']",['Michael McGowan'],False,True,False,False,False,1,0.45454504132268286,-14.48709774017334,0.0,0.18181801652907315
